"price","cut","carat"
11284,"Very Good",1.55
11286,"Very Good",1.38
11294,"Ideal",1.61
11294,"Good",1.5
11294,"Ideal",1.58
11296,"Ideal",1.5
11299,"Premium",1.56
11301,"Premium",1.2
11302,"Very Good",1.51
11302,"Ideal",1.51
11302,"Ideal",1.43
11303,"Very Good",1.5
11303,"Good",1.53
11303,"Premium",1.61
11305,"Ideal",1.64
11310,"Premium",1.65
11312,"Good",2.01
11312,"Premium",2.01
11313,"Good",2.08
11314,"Ideal",1.37
11314,"Ideal",2.02
11322,"Premium",1.7
11322,"Fair",2
11322,"Premium",1.5
11323,"Ideal",1.26
11325,"Very Good",1.5
11329,"Premium",1.8
11330,"Very Good",1.11
11333,"Very Good",1.59
11333,"Premium",1.59
11333,"Ideal",1.52
11333,"Ideal",1.54
11335,"Premium",1.03
11336,"Good",1.81
11337,"Ideal",2.06
11338,"Very Good",1.52
11341,"Ideal",1.67
11345,"Premium",1.56
11347,"Premium",1.41
11351,"Very Good",1.62
11351,"Premium",1.71
11352,"Very Good",1.5
11352,"Very Good",1.5
11355,"Fair",2
11355,"Premium",2
11360,"Premium",1.5
11360,"Premium",1.7
11360,"Premium",1.7
11360,"Ideal",1.7
11360,"Premium",1.72
11364,"Good",1.55
11365,"Ideal",1.03
11365,"Ideal",1.58
11368,"Good",1.5
11368,"Premium",1.4
11369,"Premium",1.7
11370,"Premium",1.53
11372,"Ideal",1.28
11374,"Premium",1.51
11374,"Premium",1.51
11376,"Ideal",1.24
11379,"Ideal",1.52
11379,"Ideal",1.52
11379,"Very Good",1.53
11379,"Ideal",2.03
11380,"Premium",1.58
11382,"Premium",1.04
11382,"Very Good",1.23
11385,"Ideal",1.5
11387,"Premium",1.01
421,"Very Good",0.3
421,"Very Good",0.3
422,"Very Good",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
422,"Ideal",0.3
423,"Very Good",0.26
423,"Very Good",0.26
423,"Ideal",0.23
423,"Ideal",0.23
424,"Ideal",0.31
424,"Ideal",0.31
424,"Ideal",0.31
425,"Ideal",0.3
425,"Good",0.23
425,"Good",0.23
631,"Ideal",0.33
631,"Ideal",0.33
631,"Premium",0.33
631,"Premium",0.33
631,"Ideal",0.33
631,"Very Good",0.33
631,"Ideal",0.33
631,"Premium",0.33
631,"Premium",0.33
631,"Very Good",0.33
631,"Premium",0.36
631,"Good",0.36
631,"Ideal",0.36
631,"Very Good",0.36
631,"Ideal",0.36
631,"Premium",0.4
631,"Good",0.3
631,"Good",0.3
631,"Very Good",0.4
631,"Very Good",0.36
631,"Ideal",0.36
631,"Very Good",0.36
631,"Ideal",0.4
631,"Very Good",0.36
631,"Very Good",0.36
631,"Premium",0.36
631,"Premium",0.4
631,"Very Good",0.36
631,"Ideal",0.36
631,"Ideal",0.36
11387,"Ideal",1.13
11389,"Premium",1.31
11389,"Very Good",1.71
11390,"Very Good",2.02
11392,"Very Good",1.52
11392,"Premium",1.3
11395,"Premium",1.21
11399,"Good",1.5
11400,"Good",2
11400,"Ideal",1.01
11400,"Premium",1.67
11401,"Ideal",1.28
11403,"Ideal",1.12
11404,"Very Good",2
11405,"Ideal",1.52
11405,"Ideal",1.5
11406,"Very Good",2.01
11406,"Ideal",1.83
11406,"Very Good",1.53
11409,"Ideal",1.33
11413,"Premium",1.53
11413,"Premium",2
11415,"Premium",1.57
11415,"Ideal",1.18
11416,"Very Good",1.86
11417,"Very Good",1.05
11417,"Ideal",1.23
11419,"Ideal",1.32
11419,"Ideal",1.58
11419,"Ideal",1.28
11420,"Very Good",1.02
11421,"Premium",1.53
11422,"Ideal",1.25
11427,"Very Good",1.62
11428,"Ideal",1.58
11428,"Premium",1.55
11430,"Very Good",1.18
11430,"Premium",1.23
11430,"Ideal",1.55
11431,"Very Good",1.7
11434,"Ideal",1.53
11434,"Ideal",1.07
11434,"Premium",1.42
11435,"Premium",1.51
11435,"Premium",1.51
11435,"Ideal",1.51
11435,"Ideal",1.58
11435,"Premium",1.2
11437,"Ideal",1.6
11437,"Premium",1.59
11437,"Ideal",1.59
11442,"Very Good",1.5
11442,"Very Good",1.5
11442,"Ideal",1.01
11447,"Ideal",1.91
11452,"Very Good",1.42
11452,"Very Good",1.53
11455,"Very Good",1.21
11455,"Ideal",1.71
11455,"Ideal",1.2
11455,"Premium",1.72
11455,"Premium",1.62
11456,"Very Good",1.2
11459,"Ideal",1.31
11460,"Premium",1.81
11460,"Very Good",1.51
11460,"Good",1.51
11463,"Premium",2.02
11464,"Premium",1.5
11465,"Ideal",1.51
11469,"Ideal",1.23
11470,"Premium",1.57
11470,"Ideal",1.53
11472,"Ideal",2.03
11473,"Premium",2.16
11475,"Very Good",1.07
11475,"Very Good",2.02
11477,"Ideal",1.13
11478,"Very Good",1.28
11480,"Premium",1.01
11480,"Premium",1.51
11481,"Premium",1.7
11484,"Premium",1.5
11486,"Premium",1.99
11487,"Good",1.51
11487,"Ideal",1.54
11489,"Premium",1.6
11489,"Premium",1.5
11489,"Ideal",1.5
11489,"Fair",1.5
11491,"Premium",1.58
11491,"Premium",1.01
11498,"Ideal",1.43
11500,"Ideal",2.07
11500,"Ideal",1.02
11502,"Very Good",2.29
11503,"Ideal",1.24
11508,"Good",1.5
11508,"Good",1.5
11508,"Premium",1.6
11510,"Very Good",2
11510,"Ideal",1.52
11511,"Ideal",1.04
11511,"Ideal",1.25
11512,"Very Good",1.51
11512,"Good",1.51
11514,"Very Good",1.7
11516,"Premium",1.52
11518,"Very Good",1.06
11519,"Premium",1.7
11519,"Premium",1.7
11519,"Good",1.4
11520,"Premium",1.86
11522,"Good",2.19
11522,"Ideal",1.56
11523,"Ideal",1.57
11523,"Premium",1.57
11524,"Good",1.5
11525,"Ideal",1.53
11525,"Ideal",1.53
11526,"Good",2.01
11526,"Ideal",1.58
11527,"Very Good",1.54
11527,"Ideal",1.38
11530,"Ideal",1.2
11530,"Ideal",1.2
11531,"Ideal",1.56
11531,"Ideal",1.31
11532,"Very Good",1.51
11533,"Very Good",1.5
11534,"Premium",1.23
11534,"Premium",1.63
11537,"Very Good",1.6
11538,"Premium",1.03
11540,"Ideal",1.51
11540,"Premium",1.51
11540,"Premium",1.51
11540,"Ideal",1.51
11544,"Premium",2
11548,"Good",3
11549,"Premium",1.14
11550,"Ideal",1.1
11554,"Good",2.01
11554,"Very Good",1.73
11554,"Good",1.5
11557,"Ideal",1.5
11557,"Very Good",1.53
11559,"Ideal",1.71
11560,"Very Good",1.51
11560,"Very Good",1.51
11560,"Very Good",1.51
11560,"Good",1.51
11560,"Very Good",1.7
11562,"Premium",1.55
11565,"Very Good",1.51
11565,"Premium",1.51
11565,"Premium",1.51
11565,"Premium",1.51
11566,"Very Good",2.01
11567,"Premium",1.55
11572,"Ideal",1.21
11572,"Ideal",1.5
11573,"Ideal",1.02
11574,"Premium",1.54
11574,"Ideal",1.55
11575,"Premium",1.57
11576,"Ideal",1.75
11576,"Good",2.09
11577,"Good",1.5
11578,"Premium",1.63
11579,"Premium",2.18
11580,"Ideal",1.51
11580,"Ideal",1.28
11584,"Very Good",1.4
11584,"Ideal",1.32
11586,"Very Good",1.5
11587,"Ideal",1.62
11588,"Premium",1.5
11588,"Premium",1.44
11589,"Very Good",1.25
11594,"Ideal",2.72
11595,"Very Good",1.52
11596,"Ideal",1.57
11600,"Fair",2
11601,"Ideal",1.24
11602,"Very Good",1.28
11602,"Very Good",1.55
11602,"Ideal",2.01
11605,"Very Good",1.57
11605,"Ideal",1.7
11605,"Ideal",1.02
11607,"Premium",1.51
11609,"Ideal",1.75
11610,"Ideal",1.58
11611,"Ideal",1.03
11613,"Very Good",1.59
11613,"Premium",1.5
11616,"Ideal",1.76
11621,"Premium",1.52
11624,"Very Good",1.4
11627,"Very Good",1.61
11628,"Ideal",1.51
11628,"Ideal",1.56
11631,"Very Good",1.09
11632,"Premium",1.54
11633,"Ideal",1.3
11635,"Premium",2.01
11636,"Ideal",1.56
11637,"Premium",1.52
11637,"Ideal",1.52
11638,"Premium",1.5
11638,"Very Good",1.72
11638,"Premium",2.33
11640,"Very Good",1.51
11640,"Good",1.51
11640,"Ideal",1.34
11641,"Ideal",1.13
11642,"Ideal",1.52
11643,"Ideal",1.79
11644,"Premium",1.41
11646,"Premium",2.01
11646,"Premium",2.01
11646,"Premium",2.01
11649,"Ideal",1.37
11650,"Very Good",1.11
11650,"Very Good",1.54
11650,"Premium",1.45
11651,"Ideal",1.54
11651,"Ideal",1.6
11654,"Very Good",1.5
11654,"Premium",1.14
11654,"Ideal",1.1
11655,"Premium",1.75
11655,"Premium",1.5
11655,"Fair",2
11660,"Very Good",2.01
11661,"Ideal",1.01
11663,"Premium",2.11
11663,"Premium",1.54
11666,"Premium",1.51
11666,"Premium",1.51
11666,"Premium",1.51
11666,"Premium",1.51
11667,"Very Good",1.45
11668,"Fair",3.65
11677,"Very Good",1.03
11678,"Ideal",1.67
11681,"Very Good",1.52
11686,"Ideal",1.51
11688,"Ideal",1.73
11688,"Very Good",1.5
11688,"Very Good",1.5
11690,"Very Good",1.5
11696,"Ideal",1.51
11696,"Good",1.52
11702,"Ideal",1.57
11703,"Good",2.01
11703,"Very Good",1.55
11705,"Ideal",1.25
11708,"Very Good",1.54
11708,"Premium",1.55
11709,"Premium",1.7
11711,"Ideal",1.71
11711,"Premium",1.57
11711,"Premium",1.57
11712,"Premium",1.65
11713,"Ideal",1.53
11713,"Very Good",1.53
11715,"Ideal",2.02
11716,"Very Good",1.24
11716,"Good",1.59
11717,"Very Good",1.5
11717,"Premium",1.16
11719,"Premium",1.59
11721,"Premium",1.63
11722,"Very Good",1.53
11722,"Ideal",1.76
11723,"Premium",1.22
11726,"Ideal",1.39
11730,"Ideal",1.22
11733,"Premium",1.62
11737,"Very Good",1.14
11737,"Very Good",1.71
11738,"Premium",1.55
11739,"Fair",1.51
11743,"Premium",1.52
11746,"Good",2.06
11746,"Good",1.51
11746,"Premium",1.51
11748,"Very Good",1.5
11756,"Good",2.19
11756,"Very Good",1.5
11756,"Good",1.5
11757,"Very Good",2.02
11757,"Very Good",2.02
11760,"Premium",1.51
11764,"Very Good",1.55
11764,"Very Good",2.06
11765,"Ideal",1.02
11767,"Ideal",1.01
631,"Ideal",0.36
631,"Premium",0.3
631,"Premium",0.4
631,"Very Good",0.36
631,"Good",0.4
631,"Ideal",0.36
631,"Very Good",0.36
631,"Good",0.4
632,"Very Good",0.34
632,"Ideal",0.37
632,"Ideal",0.31
632,"Ideal",0.4
632,"Good",0.3
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.29
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Very Good",0.25
633,"Ideal",0.33
633,"Ideal",0.25
11769,"Premium",1.54
11774,"Very Good",1.36
11775,"Premium",1.7
11776,"Very Good",1.52
11780,"Very Good",2.01
11780,"Very Good",2.01
11781,"Ideal",1.68
11781,"Premium",1.7
11782,"Very Good",1.83
11786,"Premium",1.58
11790,"Premium",1.54
11792,"Very Good",2
11792,"Very Good",2
11793,"Premium",2
11793,"Ideal",1.36
11794,"Very Good",1.56
11795,"Premium",1.5
11795,"Premium",1.5
11795,"Premium",1.54
11795,"Premium",1.54
11795,"Good",1.5
11796,"Very Good",1.77
11796,"Premium",1.6
11797,"Premium",1.27
11797,"Ideal",1.52
11804,"Very Good",1.56
11804,"Good",1.52
11815,"Premium",1.54
11815,"Very Good",1.06
11816,"Ideal",1.71
11817,"Ideal",1.41
11817,"Premium",1.51
11818,"Premium",1.6
11818,"Good",2.1
11820,"Premium",2.04
11820,"Good",2.04
11820,"Ideal",1.53
11820,"Premium",1.53
11823,"Very Good",1.65
11825,"Premium",2.01
11825,"Very Good",2.01
11826,"Good",1.51
11826,"Ideal",1.61
11830,"Premium",1.22
11830,"Very Good",2.45
11834,"Ideal",1.51
11836,"Very Good",1.51
11837,"Ideal",1.06
11838,"Premium",1.05
11839,"Ideal",1.2
11840,"Ideal",1.27
11843,"Very Good",1.73
11843,"Ideal",1.69
11843,"Very Good",2.45
11844,"Very Good",1.71
11844,"Ideal",1.14
11846,"Premium",1.55
11846,"Ideal",1.09
11848,"Ideal",1.36
11848,"Premium",1.7
11850,"Very Good",1.71
11851,"Premium",2.08
11851,"Good",1.46
11853,"Ideal",1.3
11853,"Premium",1.52
11854,"Premium",1.81
11854,"Good",2.06
11855,"Premium",1.5
11856,"Ideal",1.51
11859,"Ideal",1.61
11861,"Premium",1.42
11863,"Premium",1.5
11863,"Premium",1.5
11863,"Very Good",1.5
11864,"Premium",1.65
11867,"Very Good",1.67
11867,"Premium",1.73
11868,"Premium",1.35
11869,"Ideal",1.55
11869,"Good",1.7
11870,"Ideal",1.22
11871,"Premium",1.55
11873,"Premium",1.51
11873,"Very Good",1.71
11873,"Very Good",1.53
11878,"Premium",1.5
11879,"Very Good",1.5
11880,"Ideal",1.22
11883,"Ideal",1.2
11883,"Premium",1.83
11886,"Ideal",1.17
11886,"Ideal",2.08
11888,"Premium",1.7
11888,"Ideal",1.09
11888,"Ideal",1.68
11897,"Premium",1.54
11899,"Premium",2
11899,"Premium",2
11901,"Premium",1.56
11903,"Premium",2.01
11904,"Very Good",1.52
11905,"Premium",1.27
11906,"Ideal",1.18
11912,"Very Good",1.52
11913,"Very Good",1.2
11917,"Ideal",1.51
11917,"Ideal",1.51
11921,"Good",1.7
11922,"Ideal",1.56
11923,"Very Good",1.01
11923,"Very Good",1.51
11923,"Fair",2.1
11924,"Ideal",1.7
11925,"Very Good",2.01
11926,"Premium",1.6
11927,"Ideal",1.58
11927,"Ideal",1.23
11933,"Very Good",1.5
11934,"Very Good",1.51
11935,"Fair",2
11939,"Very Good",1.5
11942,"Ideal",1.51
11943,"Ideal",1.56
11946,"Very Good",1.36
11946,"Ideal",1.52
11946,"Premium",1.05
11946,"Fair",2.1
11948,"Premium",1.8
11948,"Good",1.5
11950,"Ideal",1.51
11951,"Ideal",2.03
11954,"Good",2.01
11955,"Ideal",1.34
11956,"Ideal",1.36
11957,"Premium",1.51
11957,"Very Good",1.55
11957,"Premium",1.51
11958,"Premium",1.71
11962,"Premium",2.02
11963,"Ideal",1.63
11965,"Premium",1.77
11966,"Fair",2
11966,"Premium",2
11967,"Ideal",1.51
11968,"Very Good",2.03
11968,"Very Good",2.03
11969,"Premium",1.73
11970,"Premium",2.24
11971,"Very Good",1.82
11971,"Ideal",1.52
11973,"Ideal",1.27
11975,"Ideal",1.31
11975,"Premium",2
11975,"Ideal",1.67
11976,"Premium",1.57
11979,"Premium",1.52
11982,"Premium",1.53
11985,"Premium",2.15
11986,"Very Good",1.52
11988,"Ideal",2.4
11988,"Ideal",2
11988,"Good",2
11988,"Ideal",2
11990,"Very Good",1.63
11998,"Very Good",1.57
11999,"Ideal",1.53
12000,"Very Good",1.5
12004,"Ideal",1.57
12005,"Very Good",1.5
12008,"Ideal",1.31
12009,"Ideal",1.5
12012,"Very Good",1.75
12013,"Premium",1.52
12014,"Very Good",1.5
12016,"Ideal",1.11
12021,"Premium",2.03
12028,"Very Good",1.61
12030,"Very Good",2.12
12030,"Premium",1.5
12030,"Very Good",1.7
12030,"Ideal",1.7
12030,"Premium",1.7
12030,"Ideal",1.02
12031,"Ideal",1.07
12032,"Good",1.74
12035,"Ideal",1.02
12036,"Ideal",1.22
12038,"Very Good",1.52
12044,"Premium",1.54
12047,"Premium",1.52
12047,"Ideal",1.59
12048,"Premium",2.01
12048,"Premium",2.01
12048,"Premium",2.01
12048,"Ideal",2.01
12052,"Premium",1.74
12053,"Ideal",1.06
12055,"Ideal",1.5
12058,"Premium",1.73
12059,"Ideal",1.24
12060,"Very Good",1.5
12061,"Ideal",1.54
12061,"Ideal",1.28
12063,"Premium",1.76
12063,"Premium",2.09
12066,"Ideal",1.26
12068,"Premium",1.51
12069,"Premium",1.5
12071,"Ideal",1.52
12071,"Premium",2.5
12071,"Ideal",1.51
12075,"Ideal",1.68
12078,"Premium",2.03
12078,"Premium",2.03
12079,"Premium",1.73
12081,"Ideal",1.22
12081,"Premium",1.82
12082,"Ideal",1.56
12084,"Very Good",2.01
12084,"Very Good",2.01
12084,"Premium",1.6
12085,"Premium",1.51
12085,"Ideal",1.61
12087,"Ideal",1.55
12089,"Ideal",1.64
12092,"Premium",1.53
12093,"Ideal",1.44
12094,"Very Good",2.02
12094,"Ideal",1.32
12095,"Very Good",2.04
12095,"Very Good",2.54
12098,"Very Good",1.56
12098,"Premium",1.57
12098,"Ideal",1.08
12099,"Ideal",1.7
12099,"Very Good",2.18
12100,"Very Good",1.18
12100,"Premium",1.28
12100,"Ideal",1.51
12100,"Very Good",2.15
12105,"Premium",2.01
12108,"Very Good",1.51
12108,"Premium",2.02
12109,"Ideal",1.53
12111,"Ideal",1.21
12112,"Premium",1.57
12117,"Good",1.7
12119,"Ideal",2.06
12121,"Good",2.1
12121,"Good",2.1
12123,"Ideal",1.52
12127,"Ideal",1.75
12140,"Premium",2.12
12141,"Very Good",1.51
12146,"Ideal",1.56
12148,"Ideal",1.5
12148,"Premium",1.52
12150,"Ideal",1.13
12150,"Ideal",1.13
12151,"Premium",1.46
12152,"Very Good",1.5
12152,"Premium",1.12
12152,"Ideal",1.51
12153,"Ideal",1.52
12154,"Ideal",2.03
12155,"Ideal",1.63
12156,"Very Good",1.5
12156,"Premium",1.56
12157,"Ideal",1.59
12161,"Ideal",1.52
12165,"Ideal",1.9
12168,"Ideal",2.1
12168,"Premium",1.74
12168,"Premium",2
12170,"Ideal",1.58
12171,"Ideal",1.54
12174,"Ideal",1.63
12175,"Very Good",1.18
12179,"Very Good",1.5
12179,"Ideal",2.11
12179,"Premium",1.5
12179,"Ideal",2.08
12182,"Premium",2.01
12182,"Ideal",1.52
12183,"Ideal",1.52
12185,"Ideal",1.09
12186,"Ideal",1.62
12190,"Ideal",1.7
12193,"Ideal",1.15
12195,"Ideal",1.54
12196,"Very Good",1.4
12196,"Very Good",1.5
12196,"Very Good",2.1
12196,"Very Good",2
12196,"Good",1.8
12196,"Premium",1.5
12196,"Premium",1.54
12199,"Ideal",1.64
12200,"Very Good",1.11
12202,"Premium",1.51
633,"Ideal",0.35
633,"Ideal",0.4
633,"Ideal",0.4
633,"Ideal",0.4
633,"Good",0.29
633,"Good",0.29
633,"Premium",0.38
633,"Very Good",0.38
633,"Premium",0.38
633,"Premium",0.38
633,"Very Good",0.38
633,"Premium",0.38
633,"Very Good",0.43
633,"Good",0.38
633,"Very Good",0.38
633,"Very Good",0.38
633,"Ideal",0.38
633,"Premium",0.38
633,"Very Good",0.38
633,"Very Good",0.38
634,"Very Good",0.36
635,"Very Good",0.3
635,"Ideal",0.31
635,"Ideal",0.31
635,"Ideal",0.31
635,"Ideal",0.31
635,"Ideal",0.31
635,"Premium",0.26
635,"Premium",0.38
635,"Ideal",0.26
12206,"Ideal",1.5
12207,"Very Good",1.56
12207,"Ideal",1.37
12209,"Ideal",1.33
12209,"Ideal",1.7
12209,"Ideal",2.01
12209,"Premium",2.01
12210,"Premium",2
12210,"Ideal",1.51
12210,"Premium",1.28
12210,"Premium",1.6
12210,"Ideal",2
12215,"Very Good",2.21
12215,"Good",2.01
12219,"Ideal",1.51
12220,"Very Good",2.18
12221,"Very Good",2
12224,"Good",1.71
12224,"Premium",1.51
12224,"Very Good",1.51
12225,"Ideal",1.65
12226,"Premium",1.56
12226,"Ideal",2.11
12228,"Premium",1.53
12228,"Very Good",1.7
12229,"Premium",1.51
12229,"Very Good",2.01
12230,"Ideal",1.21
12231,"Premium",1.61
12232,"Premium",1.52
12236,"Premium",1.51
12237,"Ideal",1.26
12238,"Premium",1.75
12238,"Ideal",1.75
12242,"Premium",1.61
12244,"Fair",1.91
12244,"Ideal",1.66
12247,"Very Good",1.5
12248,"Good",1.72
12252,"Ideal",1.51
12253,"Very Good",1.2
12255,"Ideal",1.33
12257,"Very Good",1.7
12257,"Very Good",2.01
12257,"Good",2.01
12260,"Premium",2.01
12261,"Premium",1.46
12261,"Premium",1.51
12261,"Ideal",1.13
12261,"Ideal",1.13
12265,"Ideal",1.5
12267,"Very Good",2.02
12268,"Premium",2.03
12268,"Premium",2.03
12269,"Premium",2.31
12271,"Premium",2.01
12271,"Very Good",2.01
12271,"Very Good",2.01
12273,"Ideal",1.05
12282,"Very Good",1.63
12283,"Good",1.52
12284,"Ideal",2.12
12284,"Ideal",2.12
12285,"Very Good",1.28
12286,"Good",2.36
12288,"Very Good",1.76
12291,"Very Good",1.51
12291,"Very Good",1.51
12295,"Very Good",2.09
12295,"Ideal",1.62
12297,"Very Good",1.59
12300,"Premium",3.24
12304,"Very Good",1.57
12305,"Premium",1.52
12308,"Premium",1.54
12308,"Premium",1.5
12308,"Premium",2
12308,"Premium",1.5
12308,"Premium",1.5
12308,"Premium",1.54
12308,"Premium",1.54
12308,"Premium",2.1
12308,"Good",1.8
12311,"Very Good",1.7
12311,"Very Good",1.51
12314,"Ideal",1.16
12315,"Ideal",1.05
12316,"Ideal",2.3
12317,"Very Good",1.51
12319,"Premium",1.51
12319,"Good",1.51
12320,"Ideal",1.57
12321,"Premium",2.17
12327,"Premium",2.21
12327,"Ideal",1.67
12332,"Ideal",2.02
12334,"Ideal",1.58
12336,"Premium",1.51
12336,"Premium",1.51
12338,"Ideal",2.01
12338,"Premium",2.01
12338,"Premium",2.01
12338,"Premium",1.8
12338,"Premium",1.71
12339,"Very Good",1.88
12341,"Premium",2.04
12342,"Ideal",1.37
12342,"Very Good",2
12342,"Very Good",1.5
12342,"Ideal",1.71
12342,"Premium",1.52
12342,"Premium",1.33
12343,"Premium",1.6
12345,"Ideal",1.33
12349,"Ideal",2.01
12356,"Ideal",2.13
12359,"Very Good",1.52
12360,"Very Good",1.72
12361,"Very Good",1.76
12361,"Ideal",1.74
12364,"Ideal",1.52
12364,"Premium",2.38
12369,"Premium",2.01
12369,"Premium",2.01
12369,"Good",2.01
12369,"Very Good",2.31
12373,"Ideal",1.55
12375,"Ideal",1.21
12377,"Very Good",2.18
12377,"Premium",2.09
12377,"Premium",2.09
12378,"Very Good",1.6
12378,"Premium",1.77
12379,"Very Good",1.83
12379,"Ideal",1.6
12380,"Premium",2.03
12380,"Premium",2.03
12381,"Very Good",2.1
12386,"Very Good",1.53
12386,"Very Good",1.53
12388,"Premium",2
12389,"Ideal",1.5
12390,"Ideal",1.11
12392,"Very Good",2.01
12392,"Very Good",2.01
12392,"Very Good",1.57
12392,"Ideal",1.52
12394,"Very Good",1.69
12394,"Premium",1.63
12396,"Very Good",1.72
12400,"Ideal",2.14
12401,"Premium",2.1
12401,"Ideal",1.54
12401,"Very Good",2.05
12401,"Premium",1.4
12403,"Premium",2.01
12406,"Ideal",1.67
12407,"Premium",2.01
12407,"Premium",2.01
12409,"Premium",1.59
12415,"Ideal",1.53
12416,"Premium",1.75
12416,"Ideal",1.71
12417,"Premium",1.57
12417,"Ideal",1.24
12418,"Premium",1.52
12423,"Good",2.01
12423,"Premium",2.01
12423,"Very Good",2.01
12429,"Good",1.62
12430,"Very Good",1.51
12431,"Premium",2.02
12431,"Ideal",1.52
12432,"Ideal",1.57
12433,"Ideal",2
12437,"Ideal",1.51
12437,"Premium",1.51
12440,"Premium",2.11
12440,"Premium",2.11
12443,"Ideal",1.9
12447,"Ideal",1.15
12450,"Fair",2.01
12451,"Very Good",1.72
12454,"Premium",2.08
12454,"Fair",2.04
12454,"Premium",2.04
12455,"Ideal",1.37
12458,"Ideal",1.14
12458,"Premium",2.15
12459,"Very Good",1.58
12459,"Ideal",1.53
12459,"Ideal",1.51
12462,"Ideal",1.39
12465,"Ideal",1.28
12466,"Ideal",1.5
12467,"Good",1.6
12467,"Ideal",1.3
12468,"Ideal",1.5
12468,"Ideal",2.4
12474,"Very Good",1.5
12477,"Ideal",1.52
12483,"Very Good",1.58
12485,"Ideal",2.02
12489,"Good",1.51
12490,"Good",1.51
12492,"Premium",1.83
12492,"Premium",2.03
12493,"Very Good",1.71
12494,"Ideal",1.36
12494,"Premium",2.1
12495,"Ideal",1.65
12498,"Premium",1.52
12499,"Premium",1.53
12499,"Premium",2.3
12499,"Premium",1.53
12500,"Fair",2.58
12502,"Premium",1.52
12506,"Ideal",1.57
12508,"Fair",2.22
12509,"Premium",1.72
12512,"Premium",1.58
12515,"Very Good",2.05
12521,"Premium",2
12522,"Premium",1.54
12526,"Very Good",1.5
12529,"Premium",1.75
12530,"Premium",1.58
12530,"Premium",1.51
12531,"Ideal",1.75
12531,"Premium",2.03
12539,"Ideal",1.23
12539,"Ideal",1.06
12541,"Premium",2.01
12542,"Ideal",1.62
12543,"Premium",1.13
12545,"Ideal",1.07
12545,"Ideal",1.51
12545,"Ideal",3.22
12546,"Good",1.6
12547,"Very Good",1.47
12547,"Good",1.57
12549,"Premium",1.13
12551,"Premium",1.51
12551,"Very Good",1.51
12551,"Ideal",1.51
12551,"Very Good",1.51
12554,"Good",2
12554,"Premium",2.11
12554,"Fair",2
12554,"Ideal",2.04
12554,"Premium",2.11
12554,"Good",2
12555,"Very Good",1.64
12556,"Ideal",1.21
12559,"Very Good",1.73
12561,"Ideal",1.64
12565,"Ideal",2.01
12566,"Ideal",1.6
12571,"Premium",1.51
12573,"Ideal",2.03
12576,"Ideal",1.5
12576,"Premium",2
12576,"Ideal",1.27
12581,"Good",1.6
12581,"Very Good",1.01
12581,"Fair",1.54
12584,"Ideal",1.25
12587,"Premium",1.5
12587,"Ideal",3.5
12587,"Ideal",2
12591,"Ideal",2.02
12592,"Fair",2.02
12592,"Premium",1.54
12596,"Very Good",1.52
12598,"Very Good",2.02
12602,"Premium",1.53
12603,"Very Good",1.51
12605,"Ideal",1.74
12606,"Fair",1.5
12606,"Ideal",2.01
12607,"Ideal",2.01
12607,"Premium",1.71
12608,"Ideal",1.36
12610,"Very Good",1.79
12610,"Fair",2
12612,"Very Good",2.1
12613,"Ideal",1.21
12614,"Very Good",1.39
12615,"Good",2.02
12616,"Ideal",1.53
12616,"Ideal",1.53
12617,"Fair",2.01
12617,"Very Good",2.01
12617,"Ideal",2.01
12617,"Premium",2.01
12618,"Ideal",2.03
12620,"Ideal",1.63
12621,"Very Good",1.7
12621,"Very Good",1.53
12621,"Ideal",1.58
635,"Ideal",0.26
636,"Ideal",0.3
636,"Ideal",0.42
636,"Ideal",0.36
636,"Very Good",0.4
636,"Premium",0.31
636,"Very Good",0.31
636,"Ideal",0.31
636,"Premium",0.31
637,"Ideal",0.41
637,"Ideal",0.41
637,"Ideal",0.32
637,"Ideal",0.3
637,"Ideal",0.38
637,"Ideal",0.34
637,"Ideal",0.34
637,"Good",0.31
638,"Ideal",0.3
638,"Ideal",0.31
638,"Good",0.32
638,"Fair",0.32
638,"Premium",0.32
638,"Ideal",0.38
638,"Very Good",0.3
638,"Good",0.41
638,"Good",0.41
638,"Good",0.41
638,"Very Good",0.41
638,"Very Good",0.41
638,"Very Good",0.41
12622,"Ideal",1.7
12622,"Very Good",1.7
12626,"Ideal",1.51
12629,"Ideal",1.3
12631,"Premium",2.18
12633,"Premium",2.11
12633,"Fair",2.11
12637,"Very Good",2.08
12639,"Very Good",2.01
12641,"Ideal",1.71
12641,"Ideal",1.5
12642,"Very Good",1.06
12644,"Premium",1.51
